Wins,Public Favor,Allegiance Network_Strong,Survived
6,0.6787802928873959,0,0
8,0.7620727754349983,1,0
5,0.6503294386032801,1,0
11,0.9343491471202088,1,0
12,0.8431651633910899,1,0
16,0.8624886279905977,1,0
3,0.550020639648817,0,0
7,0.737634685912954,1,0
11,0.9526674710851224,1,1
5,0.6139269707543736,0,0
5,0.4259527125894602,0,0
5,0.6047009389421732,0,0
7,0.7656971830887755,1,1
10,0.7681859685548543,1,1
9,0.653771928436397,1,1
9,0.68436657461636,0,0
18,0.8258587080331204,1,0
7,0.6369727545208428,1,1
8,0.6313995698139164,1,0
8,0.7448784066531862,1,1
8,0.6509793934128597,0,1
5,0.4552943544630444,0,0
14,0.9362535444044808,1,1
8,0.6884657408043782,0,0
9,0.8410848696591248,1,1
5,0.5966886335043156,0,0
18,0.8916314801514923,1,1
10,0.7076322275182876,1,1
8,0.6495208645428923,0,0
3,0.5019224485594032,0,0
2,0.5138219317212623,0,0
9,0.8235643156580212,1,0
5,0.5409120520684709,1,0
3,0.5422339116433931,0,0
7,0.6890737064271795,0,0
13,1.0222038420830923,1,1
9,0.5438697376457714,0,0
14,0.9000054697580668,1,0
4,0.5696472987433656,0,1
11,0.8589022269670676,1,1
7,0.7446797435653216,1,1
11,0.9566422602846892,1,1
6,0.7032790630604574,1,1
10,0.8780588100185917,1,1
7,0.7627238105826928,1,0
3,0.5046802304849118,1,0
1,0.4357740511912604,1,0
8,0.6671597668406031,0,0
5,0.7434388712763176,1,1
4,0.6249229179617009,0,0
6,0.6865303149439655,1,1
1,0.462245389608732,0,0
4,0.6163804265015793,1,1
11,0.7257125836722538,1,0
6,0.6895522196827373,1,0
11,0.7918894330683232,1,1
14,0.8377819806711808,1,1
7,0.6916391868678478,0,0
3,0.5235836954532251,1,1
13,0.9091510724590504,1,1
14,0.812547209070641,1,1
8,0.8019791271598804,1,1
6,0.7287386983338949,1,1
8,0.7757854429487472,1,1
7,0.6996818264489929,1,0
6,0.6663386111727032,0,0
10,0.8151190665607567,1,1
5,0.5729225536162689,1,0
5,0.495664042533202,0,0
6,0.7220835799247846,1,1
9,0.6291906097954151,0,0
9,0.8282005739483813,1,0
4,0.6944881784559921,0,0
5,0.5204228905770367,0,0
12,0.8660859507716981,1,1
11,0.8082205098454912,1,1
7,0.7789322908387324,1,1
8,0.8147053407636514,1,1
12,0.9829076628005076,1,1
9,0.8458718003398216,1,1
8,0.6188592283217303,1,0
5,0.7007144155370163,1,0
5,0.6019067479981238,0,0
7,0.7577217642412086,1,1
8,0.6239840232232937,0,1
10,0.9030162026195392,1,1
5,0.5511090604578994,0,0
9,0.8308827706729874,1,1
15,0.8685716204238177,1,1
8,0.4967398105822455,1,0
9,0.4492065117457446,0,0
11,0.8533748988885782,1,1
8,0.5621908590328603,1,1
8,0.8450095151826753,1,1
11,0.7742428904597289,1,0
8,0.8552076178900505,1,1
11,0.8476256903956124,1,1
7,0.6610670512713882,0,1
12,0.7755458677008351,1,1
9,0.6390110048648204,0,1
7,0.6880066798153619,0,0
8,0.7274740183810793,1,0
11,1.0234834397055368,1,1
9,0.6662649521005396,0,0
8,0.6409237816273676,0,0
11,0.8219943446939947,1,1
7,0.7323572038388406,1,1
6,0.770494729864927,1,1
11,0.6644271523124123,0,0
8,0.7123461473228516,1,1
5,0.5794223318993703,1,0
3,0.5647204299567657,0,0
6,0.6055928482001757,1,1
5,0.7333040896783238,1,0
10,0.4549030345022664,0,0
6,0.614363045871367,0,0
11,0.8606897424967012,1,1
5,0.5876434431470242,0,1
9,0.8618549606363167,1,1
8,0.6139852066300309,1,0
14,1.0258669937600042,1,1
6,0.6991846646370862,0,0
7,0.7506356853490527,1,0
4,0.5815556223984726,0,0
10,0.913299178295316,1,1
7,0.8281568749082601,1,1
8,0.7315526387306012,1,1
9,0.7244648948240787,1,0
1,0.3941477925003938,0,0
3,0.6308539762438422,0,0
7,0.6523584310970282,0,0
7,0.4560780870922081,1,0
5,0.6640913466148625,1,1
8,0.6986932328166796,0,0
7,0.651014332663023,1,1
15,0.9137811431177916,1,0
8,0.5647890010223402,1,1
8,0.745691608966347,1,1
8,0.6306601883834726,0,1
4,0.6401679592901665,0,0
5,0.6233837958448676,1,1
6,0.7553181020554242,1,0
12,0.7544655721508416,1,0
9,0.6850163503425768,0,0
9,0.856560397954098,1,1
12,0.9400740307082824,1,1
4,0.6277711060459874,0,0
3,0.5507712973495353,1,0
8,0.7354335304459985,1,1
8,0.7117785505584902,1,1
16,0.9357090229180202,1,1
11,0.6587056162820398,0,1
2,0.4789080837513929,0,0
6,0.7723278442051476,1,1
3,0.5020614567251348,1,0
7,0.4676268988032417,0,0
9,0.7521487898593833,1,1
10,0.593747625216204,1,0
6,0.6234908383583576,1,1
9,0.7176829221531991,1,1
5,0.5875456101342872,1,0
12,0.9252258233930925,1,1
2,0.4551155332658395,0,0
16,0.9585241915512542,1,1
13,0.96909977374476,1,1
12,0.9362575478483134,1,1
11,0.7593185553879518,1,1
8,0.7077972223679042,1,0
12,0.901986189468888,1,1
8,0.7736493472891192,1,1
7,0.6723434109281538,0,0
10,0.9193514479007198,1,1
3,0.4864939024818825,1,1
7,0.6442270506160295,0,0
0,0.3639229094969263,1,0
11,0.8233555940315217,1,1
9,0.805397550155988,1,1
5,0.6984829572480092,1,1
3,0.5437115103396443,0,0
7,0.6470454312296827,0,1
15,0.875328965141734,1,0
6,0.5382264481970591,1,0
10,0.7057907181001496,1,0
10,0.7621969962873886,1,0
15,0.8313915283804258,1,1
8,0.7711439325782165,1,1
5,0.527895494121512,1,0
8,0.7224077040123338,1,1
6,0.5667337964160676,1,1
11,0.7796878203794937,1,1
8,0.7332493574797172,1,1
14,0.8777342563739963,1,1
6,0.5861358894159829,1,0
7,0.694882203350607,0,1
10,0.6512518569251657,0,0
6,0.6421321501497114,0,1
11,0.903955432213045,1,0
8,0.6830009835034707,0,1
6,0.7060483545983535,1,1
5,0.5661217288641864,0,0
9,0.6042967177617562,0,0
9,0.7706188433263476,1,1
5,0.5683963352949811,1,1
12,0.7484005889269677,1,1
5,0.6310724281325188,1,0
3,0.5535276621443882,0,0
14,0.867712786800657,1,1
2,0.4090655008894432,0,0
14,0.7148896720804865,1,1
9,0.7716580189597756,1,1
2,0.4353338673499247,1,0
6,0.4118826659317181,0,0
5,0.6527075113545538,1,1
10,0.8370792632780528,1,1
7,0.5818262804422083,0,1
16,0.758967114404023,1,1
4,0.5364679898662759,1,0
6,0.57758023061101,1,1
5,0.5777709574004471,0,0
8,0.8089541486315912,1,1
13,0.8824391822412581,1,0
7,0.680515806127539,1,0
8,0.7609202631618976,1,1
10,0.8091830317362507,1,1
15,0.9277977347106942,1,0
7,0.6934635293328565,0,0
11,0.7730909806209565,1,1
4,0.6645672551239034,0,0
7,0.7264334131469514,1,1
8,0.895769490449291,1,0
9,0.6551283771085721,0,1
5,0.4709051818480246,1,1
4,0.4953081821258864,0,0
13,0.8812501550487124,1,1
15,0.763168759978797,1,1
6,0.6445017802556573,0,0
4,0.6648873055720733,0,0
8,0.7281138069284465,1,1
8,0.8188970958415718,1,1
11,0.7740846852325527,1,1
5,0.5879033390184206,0,0
11,0.7270467083291482,1,0
9,0.6963184479983473,0,0
12,0.8356262561862681,1,1
5,0.547711634475717,0,0
10,0.7763216426905775,1,1
12,0.9506048416009176,1,1
6,0.6537186234204235,1,1
10,0.5759183225568172,1,1
3,0.5544022923653003,1,0
4,0.5886021607399972,0,0
14,0.5312361721884475,1,1
7,0.7989077963810928,1,0
3,0.5372788842607062,0,0
9,0.5812691585487567,1,1
7,0.7012027909758258,1,0
4,0.6945823185807307,0,0
7,0.6489912607878565,0,1
6,0.5625517361820673,1,1
3,0.5185995842373986,0,0
6,0.6099833367291252,1,0
8,0.7487311323622204,1,1
6,0.7073006488305987,1,1
11,0.8430766096038116,1,1
12,1.07399117167406,1,1
11,0.887989481305851,1,1
14,0.8522218986388138,1,0
9,0.554782680583557,0,1
12,0.9933412652000704,1,1
4,0.6111872988525002,0,0
13,1.0031612194980135,1,0
5,0.5653204385759002,0,0
16,0.9391932661862162,1,0
4,0.4690246112536597,0,0
8,0.6448153459234355,1,1
8,0.7455919124400614,1,1
8,0.7156786987928521,1,0
3,0.5758013607431316,1,1
8,0.726232104821923,1,1
8,0.8640940040463932,1,1
12,0.8392801163675601,1,1
7,0.6618148213638353,0,0
5,0.5739606457986005,0,0
8,0.6925218917252568,1,1
12,0.810335447147116,1,1
6,0.7022764161045854,1,1
10,0.644024412542451,0,0
9,0.8380312615518962,1,1
9,0.7793649367741939,1,1
8,0.646167796568711,1,1
14,0.8536746659978839,1,0
7,0.8251864389785597,1,1
9,0.7429639577137267,1,1
10,0.7750135927302085,1,1
13,0.8892328784893854,1,1
12,0.9165074056269716,1,1
3,0.4789995090113369,1,0
9,0.8140897446564305,1,1
1,0.4629559086431832,1,0
10,0.6040053046303466,1,0
10,0.8787246786512637,1,1
7,0.6601357166405775,1,0
7,0.7777922675062952,1,1
5,0.6182629843241024,1,1
12,0.8647223248570837,1,1
6,0.5516389291473004,0,0
9,0.7004041080429497,1,1
13,0.7274210880902602,1,0
17,0.8242681992699166,1,0
5,0.6340436791648296,0,0
6,0.8066918183186671,1,0
9,0.5993830303454,0,0
8,0.6483185255449901,0,1
14,0.6089274812259453,0,0
5,0.5765088755452256,0,0
11,0.9001361466652628,1,0
7,0.6444136382313601,0,1
4,0.4919234989426196,0,0
11,0.727346442279035,1,0
17,0.8808250865955135,1,1
9,0.7625440194590888,1,1
6,0.5922611843723958,0,0
2,0.4855998906711524,0,0
16,1.053629392929348,1,1
8,0.481729415156189,0,0
9,0.7362104684364811,1,1
9,0.7340664688234574,1,0
3,0.4992352910705002,0,0
6,0.618087444296273,0,0
7,0.6873175327866716,1,0
9,0.834883297936086,1,0
11,0.9398831019966584,1,1
2,0.5370779243002521,0,0
6,0.6820603978330156,0,1
11,0.7050178776374781,1,1
6,0.7435022996929209,1,0
8,0.5045396113572845,1,0
6,0.7582919007397202,1,1
2,0.4180359310177889,1,0
9,0.7765118903332373,1,1
6,0.7053829231583979,1,1
5,0.7455499984315628,1,1
6,0.7766520424864746,1,0
10,0.6070718241195977,1,1
8,0.8571283104490556,1,1
7,0.7171317336002836,1,0
9,0.706112640409928,1,0
8,0.7457573716087236,1,1
7,0.7564011300158743,1,0
10,0.9107201499987252,1,0
8,0.6242692058734326,1,0
4,0.5502321640485868,1,0
5,0.5743865618507922,0,0
3,0.5538672397778324,1,0
7,0.6709549173092102,0,0
11,0.7753470952619234,1,1
7,0.5943240641178377,0,0
10,0.8383486040978082,1,0
11,0.7421797380375037,1,1
6,0.5414341581805124,0,1
3,0.585782474759547,0,0
17,0.9105508297225684,1,0
5,0.5618424636809403,1,0
9,0.8285878139149618,1,1
4,0.5717023503256878,0,0
7,0.5784650858637892,0,1
9,0.7369979989604124,1,1
8,0.8475521462305923,1,1
14,0.856396517663961,1,0
4,0.609896213673086,1,1
3,0.4427141563658685,0,0
5,0.6177538326804446,1,1
12,0.989753219494582,1,1
7,0.8088062854670502,1,1
7,0.7024120761505493,1,1
9,0.9390370171499708,1,1
17,0.9427648211847672,1,1
16,0.7079593625611688,1,0
6,0.7141121365652328,1,1
8,0.7214370015475069,1,1
4,0.4824291712499729,0,0
7,0.720517305226901,1,0
13,0.9278458331179276,1,1
12,0.755205286548773,1,1
8,0.6640574598386293,0,0
3,0.4660997317265287,0,0
11,0.9112836170716984,1,1
15,0.5779417905039789,0,0
7,0.6111870671666008,0,0
8,0.7599012480941101,1,0
2,0.5872549452955754,1,0
13,0.6761935785938136,0,1
5,0.6339546926340703,0,0
8,0.6792422978325319,0,0
5,0.6723482299099909,0,1
11,0.953462897671188,1,1
6,0.8404173689651607,1,1
11,0.5359452134101111,0,1
9,0.8938307240283974,1,0
8,0.6475561745003975,0,0
5,0.6849500606205704,1,1
11,0.8813574830691625,1,1
5,0.6545692009451429,0,0
14,0.8713375569792584,1,1
8,0.7268634853050631,1,1
2,0.6201397183207656,0,0
4,0.59154646809103,0,0
4,0.4335361374042698,0,0
16,0.8863721876789366,1,1
12,0.7424214817440986,1,1
5,0.6032208646361069,0,0
4,0.6270009616983239,1,1
8,0.6825384304928006,1,1
9,0.6258844257060684,0,0
6,0.6166888783376053,0,0
5,0.5278510767609204,0,0
10,0.7634553115206664,1,1
9,0.7981896216632177,1,1
4,0.6893172049598844,0,0
6,0.5818066704987591,0,0
4,0.5901998176734717,0,0
13,0.945373530486542,1,1
13,0.8600175316909583,1,1
3,0.5151915353340157,0,0
14,0.8232083678787143,1,0
9,0.5134461318712995,0,0
8,0.6948967766618506,0,1
10,0.7101786677428451,1,1
14,0.9594312735075304,1,0
9,0.8691753931545613,1,1
7,0.6896717633763616,1,1
7,0.6838727524984323,0,1
6,0.6100815854214751,0,1
11,0.7831913806545601,1,0
5,0.5298727567741804,0,0
7,0.6064531313770272,0,1
9,0.7761588302107835,1,1
11,0.7621734293513143,1,0
8,0.824779039935715,1,0
3,0.5005298913020111,1,0
9,0.9085582773778396,1,1
1,0.4337000877682634,1,0
12,0.8733902403315162,1,1
10,0.8011062410911637,1,1
6,0.5999430049962854,1,0
17,0.8283218896436806,1,1
8,0.9326910937050557,1,1
10,0.8252028536067897,1,0
7,0.7395154511224642,1,1
6,0.5944276040038255,1,1
7,0.7941497362851757,1,1
12,0.8434222149161785,1,1
2,0.4042402598992031,0,0
8,0.8212060738765015,1,1
4,0.459726901052591,0,0
5,0.6719930265950164,0,1
5,0.6601445679652074,1,1
6,0.6491374855298719,1,1
5,0.5501198011830043,0,1
7,0.474873974820473,0,0
4,0.65349219905973,1,0
8,0.6335357431250127,0,0
5,0.6346602173948319,1,0
11,0.7354127382102911,1,1
14,1.0222776669269955,1,1
8,0.585738076805531,0,0
15,0.9661276659207184,1,0
4,0.5846096070540208,0,0
9,0.8967846918522497,1,1
8,0.6873080249054142,0,0
11,0.8987541445706932,1,0
6,0.7586877980518723,1,1
8,0.9208584823805512,1,1
6,0.6422515291028572,1,1
8,0.7427486864272947,1,1
6,0.5806919630790902,0,1
7,0.7653338610541611,1,0
5,0.7225638930865184,1,1
3,0.5487911721324046,0,0
6,0.6822708182621958,0,1
10,0.6757271454276127,1,0
8,0.754016506324366,1,1
4,0.5978334996111432,1,0
9,0.4852792902339988,0,0
11,0.734111351420878,1,0
7,0.7878595120953402,1,1
13,0.7483288719972427,1,0
8,0.5949471549640265,0,1
6,0.7128623350265662,1,0
19,0.8418026140086734,1,1
5,0.6131701948416112,1,0
5,0.6486925943929793,0,1
4,0.5540678538976089,0,0
5,0.6488877077341572,0,1
11,0.831734326217988,1,1
2,0.5041086592808386,1,0
12,0.958104137879997,1,1
5,0.6513767763778712,0,0
5,0.6271476271874155,0,0
6,0.5973003568547934,0,1
5,0.6431835248409136,0,0
9,0.7488157531021699,1,0
6,0.7660825902367191,1,0
9,0.7853704626785071,1,1
3,0.4687152106544154,0,0
6,0.5928231612438317,0,1
9,0.8755519699521145,1,1
13,0.9394204794291048,1,0
11,0.9343830008628136,1,0
1,0.4853398146781704,1,0
9,0.8467569716603073,1,1
13,0.9387332009736428,1,1
4,0.573267607290051,0,0
10,0.9292058293175296,1,0
3,0.5264507436492453,1,0
6,0.7323645193809987,1,1
13,0.6923650875699309,0,0
15,0.916294693906793,1,1
10,0.91490440472417,1,1
5,0.5326171109231413,0,1
10,0.9186581544015108,1,1
6,0.5667284472913328,1,0
8,0.749089194287484,1,0
8,0.6791226319810867,1,1
3,0.5228069353281789,1,1
6,0.7470206592417911,1,1
8,0.6486445268479375,1,0
10,0.6794354897069512,1,1
7,0.7672614177057917,1,1
10,0.8528273238622905,1,1
8,0.6906416499755672,1,0
9,0.6805635171474106,0,0
6,0.7465049398659983,1,0
8,0.7374459315535012,1,1
9,0.7798664753561864,1,0
5,0.56251466013403,0,0
8,0.8129530755657837,1,1
9,0.9946308240769164,1,1
9,0.7194565755714067,1,0
8,0.7480923236115333,1,1
7,0.5172593148001094,0,0
10,0.7419500753726318,1,1
11,0.8783539423210174,1,0
6,0.6098749606153853,0,0
7,0.6894786752384408,0,0
6,0.654402277542085,0,0
4,0.6363778730004522,0,1
9,0.7887286729473509,1,1
4,0.4859731946253379,0,0
11,0.9099069483504144,1,1
3,0.4752058043505204,1,0
9,0.8002605991320563,1,0
10,0.8102333100174759,1,1
14,0.988985205928472,1,1
4,0.697788346071606,0,0
7,0.6544927363679588,0,0
9,0.7468886132803773,1,0
13,0.9266472729285647,1,1
7,0.6194033029982531,0,0
9,0.6561222245292336,0,1
6,0.7041883963367118,1,0
7,0.6714772846251017,1,1
3,0.5870415884109853,0,0
3,0.4565339298220036,1,0
3,0.4004871803344287,0,0
5,0.5601276296713432,1,1
7,0.6520164422867657,0,0
12,1.0096434407485,1,1
6,0.6491959608757378,0,0
10,0.7138040189047703,1,1
10,0.8041292700159915,1,1
12,0.7799242066939204,1,1
12,0.8667801234677668,1,0
6,0.7777738118423254,1,0
5,0.6646440039443103,1,0
14,0.5826178400790271,1,0
17,0.6212612486091158,1,1
7,0.7468454879630515,1,0
2,0.499957857210947,0,0
6,0.5302502806015925,1,0
6,0.625988347016546,0,0
5,0.5339630370376488,0,0
6,0.5715883393844039,0,0
10,0.739464089663203,1,1
9,0.635293315354976,0,0
8,0.6998084194464522,0,1
9,0.8528463752225228,1,1
10,0.7579663130856298,1,1
4,0.4355262197169688,1,0
15,0.9108990141433292,1,1
12,0.9720198218057096,1,1
11,0.9423329077476844,1,0
4,0.5651633666571123,1,0
12,0.8791751582151143,1,0
9,0.7753573107456572,1,1
1,0.4328094472587093,0,0
11,0.7767065651447185,1,0
6,0.5304779149938987,0,0
8,0.682966385224909,1,1
13,1.0119252998776092,1,1
10,0.8536608959704665,1,1
12,0.8339100193529875,1,0
7,0.6521172903953185,1,1
8,0.7753514101392303,1,1
9,0.8448573618785991,1,1
5,0.5389679576706082,0,0
5,0.4913270862916611,0,0
8,0.8401831157203163,1,1
5,0.6400590373217294,0,0
11,0.9019809960660125,1,1
7,0.645509915284945,0,1
3,0.5871786542809517,0,0
8,0.6863569822942976,1,1
7,0.6474713457915248,1,1
1,0.4930890715206781,0,0
2,0.568036719891487,0,0
13,0.7775394834602397,1,0
11,0.937394618339472,1,1
8,0.757318216231082,1,1
8,0.6364819886907407,0,0
4,0.5430564294883551,0,0
4,0.5229093576235653,0,0
4,0.6154126021538338,0,0
6,0.5482874879603924,0,0
10,0.87978782184102,1,1
4,0.4996022826369327,0,0
9,0.7714469494388643,1,0
2,0.4897406805833329,0,0
9,0.8452792732870587,1,0
7,0.6922518792577548,0,0
8,0.7138706421919654,1,1
6,0.609339858333531,0,0
12,0.9930801985504132,1,1
3,0.5352311034431059,0,0
6,0.653936934010707,0,0
6,0.655260907885242,1,0
16,0.9127498563883152,1,1
5,0.5359918155717208,0,0
5,0.7354906486372013,1,1
11,0.6897455221504378,0,0
6,0.5895612394530558,1,1
5,0.5414244441491596,0,0
14,0.695821253661152,0,1
5,0.4859063827925947,0,0
4,0.7048571443724858,1,0
2,0.5597772482000434,0,0
8,0.7783609010325301,1,1
9,0.8434716533329407,1,1
5,0.6540956875293017,0,0
11,0.8268446772313296,1,0
10,0.857736498916394,1,1
8,0.7852638397976202,1,1
5,0.608062410912577,1,1
12,0.8120882183134512,1,1
6,0.7312228187371315,1,1
13,0.8448491394109703,1,1
10,0.6409753267849227,0,0
12,0.7141892374817989,1,0
7,0.7497564387858328,1,0
14,0.6574078664057432,0,0
5,0.5118583830531596,0,0
13,0.8332972218577173,1,1
4,0.6359754626038114,0,1
12,0.7827051870786691,1,1
6,0.6301859271508716,0,0
4,0.3993312018728022,1,0
14,0.9431262229697632,1,1
10,0.8066055321273204,1,1
8,0.6037143856768741,0,1
5,0.6682977449146312,0,0
9,0.7100799204634644,1,0
7,0.713003152338543,1,0
8,0.6245314634014316,0,0
11,0.8100177117522878,1,1
10,0.7507395526371969,1,0
5,0.5955898248091186,1,1
3,0.5228286970696301,1,0
8,0.6818492011506984,0,0
9,0.5211554524709867,1,1
12,0.770590464499258,1,0
6,0.7325713425644103,1,1
8,0.7588991726184943,1,1
3,0.5190225931247235,0,0
8,0.6337223854602317,0,1
8,0.6754920172465154,1,1
11,0.6894927883899915,0,0
8,0.7049497419497148,1,0
6,0.6328469679461846,1,1
7,0.8030714826912003,1,0
5,0.539461168136327,0,0
7,0.6834959168467538,0,1
17,0.9404970139796224,1,1
7,0.7561202390129897,1,1
8,0.7906984084843153,1,1
8,0.67930558884068,0,0
6,0.6371306159757179,1,1
9,0.6548657615922672,0,0
1,0.4397171610738918,0,0
10,0.8319899006247917,1,1
16,0.7870652557544214,1,0
7,0.6741351966441247,0,0
8,0.8258351951402443,1,1
12,0.8529488903454638,1,1
3,0.5322326658314749,1,0
11,0.8270391034795884,1,1
8,0.603618462797579,0,0
6,0.7279326633622093,1,1
6,0.6118171333432417,0,1
7,0.7320064523902778,1,0
8,0.8904013387980839,1,1
2,0.5274732862839807,0,0
7,0.606297328836424,0,0
6,0.7448864540140536,1,1
6,0.6883361091426919,1,1
6,0.5274487041762723,0,0
6,0.6139389829411345,0,0
3,0.4783862265013692,0,0
10,0.7195477867177897,1,1
4,0.4683525472429046,0,0
9,0.7866698762669564,1,1
6,0.5215214940685393,0,0
6,0.5760259580343307,0,0
9,0.9231385558959356,1,1
8,0.8404053357631016,1,1
9,0.8972655466029268,1,1
6,0.592952299845168,0,0
3,0.4997942053032678,1,0
4,0.7455599197037205,1,1
8,0.7929477042153427,1,0
7,0.835808378407847,1,1
12,0.8956675680500862,1,0
12,0.9647581381351918,1,1
2,0.4560303504009584,0,0
8,0.6622194005473602,0,1
8,0.7141351361577656,1,1
8,0.6442981419687762,0,0
5,0.5322754674433497,0,0
9,0.6491042408308647,1,1
7,0.7472515861619888,1,1
9,0.5970735194612697,0,0
6,0.6003540681563752,1,1
13,0.8555385863709062,1,1
9,0.7012808014283273,1,0
8,0.7493153112830159,1,0
14,0.8648413611800491,1,1
7,0.5426047482942887,0,0
10,0.8093971694620168,1,1
6,0.715205375189211,1,1
6,0.6293414743850203,0,1
6,0.6666609362906579,0,0
10,0.8869370618229401,1,1
11,0.9051626202200312,1,1
5,0.567603162989877,0,0
10,0.7066445790951731,1,1
8,0.7057033416586473,1,0
2,0.4278954653855098,0,0
10,0.6783637377519751,0,0
10,0.8152962703051502,1,1
2,0.482466730206643,0,0
3,0.3961943899476458,1,0
13,0.9160167722178244,1,1
5,0.6101712028358919,0,1
5,0.6123666318634183,0,1
4,0.5504737947927093,0,0
13,0.9488857783276712,1,1
6,0.6465079210418483,1,1
8,0.6641813019461891,0,0
8,0.6589643822558993,1,1
11,0.7711963765734029,1,0
7,0.6988531130135227,0,1
3,0.6453253049259863,0,0
5,0.6668826526547964,1,1
6,0.6664599189689211,1,1
8,0.8169819192517342,1,0
5,0.7022261348165049,1,1
7,0.6446147514911695,1,1
10,0.8582869148343231,1,1
5,0.636961011022736,1,0
7,0.681874650639227,1,1
7,0.6466295210310024,1,1
11,0.9076455172722964,1,1
7,0.7524857936117162,1,0
4,0.424809377388043,0,0
11,0.8220525631253714,1,1
9,0.7075619804049299,1,0
7,0.632457752122876,1,0
7,0.7358030177794394,1,1
14,0.9535384146475072,1,1
2,0.46147523033239,0,0
10,0.930154334696072,1,1
9,0.8434000085613924,1,1
3,0.6194096667361234,1,0
9,0.7829349969178664,1,1
3,0.5057075724107821,1,0
7,0.6963595600171758,1,0
8,0.6596655150669327,0,0
11,0.7820723109489872,1,1
6,0.6534465994332198,0,1
5,0.5871000380789048,0,0
11,0.8185060830319781,1,1
9,0.4960806107953025,0,0
7,0.6613401576044406,0,1
5,0.651032831519482,0,0
7,0.6353198225191806,1,0
7,0.7597923548533352,1,0
5,0.6218236257932528,0,0
6,0.6653192064445275,0,1
10,0.789091463567082,1,1
14,0.924594066404638,1,1
4,0.613396798587246,1,1
10,0.7912907284203835,1,0
6,0.7014718977819995,1,0
8,0.775310549914892,1,1
7,0.6653300574787229,0,0
9,0.6940640444932439,1,1
13,0.8135069759093564,1,1
10,0.7447296585782609,1,1
4,0.6207706376636307,0,0
3,0.5593535770548775,0,0
8,0.827474887108352,1,1
9,0.8772050635718311,1,1
4,0.5375079747686965,1,0
12,0.8943509259417031,1,0
11,0.6884829829253529,0,0
10,0.792684383084827,1,1
8,0.696467545207783,1,1
6,0.5672233033484044,0,0
4,0.6181891700431701,0,0
9,0.8342401438983723,1,1
3,0.5549059858656789,0,0
10,0.9325838751256366,1,1
11,0.77458706472519,1,1
4,0.6257451794326789,1,1
7,0.7974719523581023,1,1
3,0.5835587570115064,0,0
5,0.5003783933485108,0,0
6,0.5816410466504545,1,1
3,0.556865654788012,0,0
6,0.5835954602141931,0,0
2,0.5438202210487594,0,0
9,0.5313404818014674,1,1
10,0.9123190841601756,1,1
4,0.5287936853005691,1,0
7,0.5803367180853994,0,1
8,0.7962995318656026,1,1
15,0.894064761545588,1,1
6,0.6818237903932056,0,0
6,0.7641514058488973,1,1
8,0.6505870326727132,0,0
9,0.8603384678265297,1,1
5,0.5518224224274458,0,1
