Wins,Public Favor,Survived,Allegiance Network_Strong
2,0.4419723668227115,False,0
7,0.7398436409166215,False,1
7,0.8059113931149464,True,1
4,0.4888754083985557,False,0
9,0.8208878954719743,True,1
6,0.6547582140208054,False,1
7,0.6698346004791721,False,0
9,0.6876418039659108,False,0
6,0.615436858713764,True,1
12,0.8768079603977766,True,1
8,0.7077163452438676,True,1
12,0.9766852954455064,True,1
17,1.0126446507835831,True,1
4,0.5295643215528039,True,1
8,0.6816825369236993,True,1
5,0.6177538326804446,True,1
8,0.7854015431859082,True,1
3,0.6057719925056593,True,1
2,0.5209267580082384,False,1
11,0.846913760374198,True,1
10,0.879151556578727,True,1
9,0.7686180620913,True,1
6,0.7212972036558833,True,1
7,0.7479905512782538,False,1
10,0.8645088605168344,True,1
4,0.5793918515039017,True,1
12,0.9159272864017554,True,1
5,0.6486549465072665,False,0
4,0.4574436042235941,False,1
15,0.8621707835042833,True,1
1,0.4389965329246074,False,1
5,0.4928064426567424,False,0
5,0.49273413696,False,0
6,0.7224205126011379,True,1
3,0.5091828150302198,False,0
6,0.6621956544529225,False,1
8,0.7585716827068186,True,1
13,0.9514863056533936,False,1
6,0.7193905495965202,True,1
6,0.7590433197935497,False,1
10,0.7821448565824614,False,1
6,0.502992102940015,False,0
12,1.0096434407485,True,1
22,0.8253102689369782,False,1
13,0.6126641330955603,True,1
14,0.9302266472639876,True,1
5,0.5020738624748908,False,0
8,0.6723728013800375,False,0
9,0.7735110823330886,True,1
9,0.8661368470318036,True,1
5,0.6970903713565502,False,1
11,0.6476785380011498,True,1
9,0.76865622344337,True,1
6,0.6229330719432883,True,0
7,0.865158265673949,True,1
6,0.6229804532212881,False,0
4,0.5366098074364746,False,0
2,0.5095238519971519,False,0
8,0.8382265092049311,True,1
12,0.8147630345461944,False,1
10,0.7419500753726318,True,1
7,0.7789322908387324,True,1
6,0.6939378775567426,False,0
4,0.6227248730398727,False,0
10,0.6944817912086518,False,0
7,0.5231453592519522,False,0
7,0.7587191133761514,True,1
4,0.6266533541745982,False,1
6,0.6188124771805255,True,1
8,0.6994779605336696,False,0
8,0.6491085893209434,False,0
10,0.5150504500684732,False,0
9,0.8654381298809745,True,1
4,0.540707665379867,True,1
8,0.7653208141424953,True,1
9,0.6628905174244227,False,0
9,0.9653639619301454,True,1
3,0.6195691446610374,False,0
7,0.8046920737799422,True,1
22,0.8699245172501245,True,1
10,0.8894126317789615,True,1
8,0.777497070119773,True,1
10,0.7237086660274886,False,1
12,0.8999067639637796,True,1
5,0.6376953243538915,False,0
3,0.5302922726855652,False,0
8,0.7455919124400614,True,1
10,0.8638874457846895,True,1
9,0.6805635171474106,False,0
5,0.6006737796487013,False,0
8,0.5964244872147715,False,0
9,0.7704145158510224,True,1
4,0.4712077783297883,False,0
10,0.7478687735752552,False,1
7,0.7645119547350167,False,1
5,0.5414244441491596,False,0
5,0.5320063450866751,False,1
7,0.6799861852682089,True,0
7,0.720517305226901,False,1
13,0.9363132326241488,False,1
3,0.5879368883851416,False,1
5,0.4674133170085888,False,1
14,0.7691587098863064,True,1
6,0.6932862156579853,True,0
12,0.8515112504864873,True,1
9,0.8448573618785991,True,1
2,0.4677044281628559,False,0
5,0.6465199119123104,True,0
1,0.4444677605097217,False,0
5,0.4859063827925947,False,0
10,0.7910572110117943,True,1
9,0.5900188109435457,False,0
10,0.7878438750997525,False,1
13,0.9388744651233938,False,1
10,0.7891234516236715,True,1
11,0.8953554761626803,False,1
8,0.8527165918967993,False,1
5,0.6545692009451429,False,0
5,0.5961842918128222,False,1
13,0.7938846317681316,True,1
10,0.778022583517105,True,1
3,0.6424455404986039,False,0
14,0.8659748911422278,True,1
16,0.6292672513856352,True,1
11,0.7451136959789272,False,1
10,0.8746194355822795,True,1
12,0.8727469097274652,True,1
11,0.8410217194293891,True,1
10,0.7579663130856298,True,1
9,0.7821210759445829,True,1
9,0.7012808014283273,False,1
4,0.8014059973192702,True,1
5,0.7269568355343301,True,1
3,0.6146741979505472,False,0
4,0.6550038151881615,False,1
4,0.6522045853197105,True,1
5,0.586637802807476,False,1
10,0.7330722361331136,False,1
5,0.5667312606407412,False,0
2,0.5363537851188047,False,1
9,0.706112640409928,False,1
5,0.6131701948416112,False,1
11,0.8859646103122314,True,1
10,0.8771528156502612,True,1
5,0.6222357334062641,False,0
3,0.5260011276806371,False,0
8,0.8258351951402443,True,1
8,0.5486419705718357,True,1
10,0.5606704122519652,True,1
3,0.425326840851454,False,0
8,0.8127635073063343,True,1
6,0.677931463445306,False,1
18,0.9050524953722744,True,1
6,0.6154851391090109,False,1
4,0.522677040263641,False,0
12,0.8327554904061928,True,1
3,0.66716341804592,False,0
7,0.6372314936280054,False,0
10,0.7507395526371969,False,1
8,0.693206502113207,True,0
3,0.5418699018776983,False,0
12,0.6863073107025284,False,0
10,0.6662460311101871,False,0
4,0.6033016623777708,False,0
9,0.907295098467122,True,1
3,0.5826221096585089,False,1
7,0.7169109644461206,True,1
15,0.763168759978797,True,1
13,0.9309450465422512,True,1
10,0.71552621505071,False,1
19,0.9184619527936502,True,1
5,0.5953569752383246,False,0
7,0.8171013345325782,True,1
11,0.8622007285076224,True,1
7,0.6111870671666008,False,0
3,0.6269027849041925,False,0
15,0.9069777142311656,True,1
3,0.4922993220231029,False,1
7,0.6834959168467538,True,0
15,0.8049399995118726,True,1
12,0.8272323139250692,True,1
12,0.8715458516655412,True,1
3,0.5348304193793397,False,1
9,0.7636118378276339,False,1
11,0.9028726473759588,True,1
8,0.7620727754349983,False,1
13,0.8724798343226957,True,1
12,0.8657392678982525,False,1
8,0.7898826868997001,True,1
6,0.5876572002099864,True,0
10,0.6799274089099585,False,0
5,0.6304984512441454,False,0
6,0.5474552361820939,False,0
3,0.5535276621443882,False,0
7,0.8063612782564259,True,1
4,0.5724012454842415,False,0
16,0.8327280728491462,False,1
9,0.8035726621541027,True,1
5,0.618367842582039,False,0
4,0.5723059096993399,False,1
10,0.4992835846103687,False,1
4,0.4883758843435058,False,1
6,0.6087223678682827,False,0
11,0.77458706472519,True,1
11,0.8262304622195259,False,1
3,0.5715736801340497,False,1
6,0.5794321184062539,True,0
6,0.6676658542675334,False,0
1,0.5283850355831038,False,1
8,0.6469635667026358,True,1
8,0.7082945742676823,True,1
4,0.6709090132875072,False,1
10,0.8007571826712584,True,1
10,0.6770642810366015,False,0
7,0.7862194815014281,False,1
5,0.7474468176426149,True,1
3,0.5761222178493779,False,0
2,0.4692302891804554,False,0
4,0.4233228435700412,False,1
5,0.5909093796438326,True,0
9,0.7197698194285368,False,1
7,0.7170453342768697,True,1
6,0.6496083771076964,True,0
8,0.7345170762716441,True,1
9,0.7052317464100013,True,1
7,0.6996984579349693,True,1
11,0.5359452134101111,True,0
9,0.595268364551845,False,0
12,0.9804390169186368,True,1
6,0.6322293888078596,False,0
2,0.4837231491389009,False,1
11,0.8618495327228355,True,1
10,0.7138040189047703,True,1
6,0.5816410466504545,True,1
3,0.5228069353281789,True,1
10,0.8383486040978082,False,1
9,0.9946308240769164,True,1
8,0.6173457139689833,True,1
9,0.7765118903332373,True,1
6,0.6991846646370862,False,0
9,0.9179587359772684,True,1
5,0.6290000745388709,True,1
8,0.7434678894459457,True,1
5,0.5759714541515828,False,0
9,0.8410848696591248,True,1
6,0.5957614588090168,False,0
6,0.5263043604427241,False,1
6,0.607889924068917,True,1
5,0.6723567213512864,True,0
8,0.5975604746109999,True,1
4,0.5668191809241762,False,1
11,0.9309936482919776,True,1
5,0.659041481012591,True,0
8,0.7008847571646043,True,1
5,0.6801972359912194,True,1
5,0.4621478098383739,False,1
6,0.586335345307748,True,0
8,0.8970390064462959,True,1
3,0.5176095060970629,False,1
8,0.6952527952153035,False,0
8,0.5998666582067663,False,0
5,0.568749672444798,True,0
9,0.7370425765091628,True,1
7,0.781481633952992,True,1
6,0.6003373571578443,False,0
5,0.6071338523747993,True,1
9,0.8310395119619648,True,1
9,0.8563991366511949,True,1
10,0.908670656680678,True,1
10,0.857736498916394,True,1
9,0.7714469494388643,False,1
4,0.588453925174119,False,0
5,0.763368633316508,False,1
14,0.9707820801644296,False,1
10,0.7955060087776129,True,1
7,0.5281216373427149,True,1
9,0.5980996736452605,False,1
4,0.6705798763234497,True,1
15,0.8949120919675326,False,1
9,0.8476428622667375,True,1
9,0.7273589293055193,True,1
9,0.7553818397169024,True,1
8,0.8722653114829388,True,1
8,0.7735820905472949,True,1
20,0.9229706365331376,True,1
3,0.5525783482415497,False,1
4,0.6666476561370861,False,0
3,0.5552986926896699,False,0
4,0.4986004442272568,False,0
7,0.694882203350607,True,0
6,0.7301460437529569,True,1
5,0.6361239756652624,False,0
13,0.8224169976553709,True,1
5,0.6572889877217302,True,0
2,0.4954690913509719,False,1
14,0.8917390062397794,False,1
8,0.8163539478063214,True,1
9,0.8305092441183681,True,1
7,0.5396804584700577,False,0
2,0.6075385260170885,False,1
8,0.6868788437553015,False,0
7,0.7388683151345171,True,1
8,0.7399615217935243,True,1
6,0.648023814171197,True,0
6,0.6744158488111917,False,1
10,0.9513665220034874,True,1
10,0.7867440084071013,True,1
4,0.6263028156355496,False,0
8,0.6588713594280012,True,1
8,0.7144932704042507,False,1
11,0.6971171645344408,True,1
11,0.9357366581029614,True,1
10,0.7149346091531116,True,1
3,0.4788278496048965,False,0
8,0.7176032638289597,True,1
13,0.946754463037329,True,1
8,0.5711780636005248,False,0
7,0.7154230565395236,True,1
15,0.8428162839767017,False,1
5,0.6170410892862902,True,0
5,0.5409120520684709,False,1
11,0.8533748988885782,True,1
4,0.6705538553980684,True,0
7,0.5279208720866938,False,0
7,0.8025368015799944,True,1
7,0.6372741507716925,False,1
6,0.5185140986279511,False,0
11,0.6897455221504378,False,0
3,0.4738694194755964,False,1
13,0.7650333721595297,False,1
7,0.7203706841608479,True,1
8,0.8218559885782556,True,1
6,0.8068477230784149,True,1
8,0.7845991274336579,True,1
7,0.5978837805872854,False,0
9,0.7932028899809813,True,1
16,0.8406599892193389,True,1
7,0.562719514283489,True,1
7,0.7297008057004425,False,1
10,0.6545702845037104,False,1
12,0.7899533712328136,False,1
7,0.720348790519222,True,1
4,0.6944881784559921,False,0
15,0.8845620627731436,True,1
7,0.7964472458138416,True,1
7,0.5540088804816957,False,0
6,0.8080662377141803,True,1
10,0.8211647567791502,False,1
13,1.0107615002108183,True,1
4,0.6210721620250956,False,1
7,0.7129376422459769,True,1
6,0.6849676947536693,False,0
3,0.5192299539338309,False,0
9,0.8733912404587991,True,1
7,0.6304763367444646,True,0
4,0.4349104152558866,False,0
12,0.6705873670285971,True,0
10,0.7513864714628821,False,1
9,0.8836175422318395,True,1
12,0.7227466312697439,False,1
9,0.7665494852131796,True,1
8,0.7315526387306012,True,1
10,0.8637107455791909,False,1
6,0.7923720970900612,True,1
5,0.5457808013439596,False,0
3,0.5823671433076343,False,1
7,0.7943001659713993,True,1
2,0.5171746953209686,False,1
7,0.8442097680117012,True,1
6,0.6527342066105958,False,0
14,0.843038915341193,True,1
13,0.8692302649565907,True,1
9,0.8332298014649993,False,1
7,0.6302773563827643,True,0
8,0.6793944336751366,True,0
7,0.6276802071835608,True,1
5,0.6011793629127131,False,0
3,0.6096299216107989,False,0
8,0.7533418944620126,True,1
11,0.9178014709793684,True,1
7,0.5997053315365949,False,1
9,0.7591649917721165,True,1
5,0.6885194354600965,False,1
14,1.0352939390384837,False,1
11,0.6013805787752552,False,0
10,0.5661340741724266,False,1
9,0.6678687544047093,False,0
3,0.5286730433126491,False,1
4,0.5912611867477138,False,0
10,0.7351812287906578,True,1
8,0.7416048412460735,True,1
5,0.6295566035213976,True,1
9,0.8018139817146546,True,1
2,0.4783856604514551,False,0
7,0.7680817857321803,False,1
5,0.4927252793336384,False,1
7,0.7323684725145182,True,1
14,1.005084523318341,True,1
7,0.6722732989990887,False,1
7,0.8693737058698319,True,1
7,0.7738304566713373,False,1
4,0.4593326989391595,False,0
9,0.4737713532992283,False,0
6,0.5899354055383877,False,0
6,0.6976146590158216,False,0
7,0.5688874718719391,False,0
9,0.6573351093973143,False,1
13,0.9953096705162134,True,1
7,0.5503599529214812,False,0
11,0.6674368477653675,True,0
11,0.7360854220065725,True,1
5,0.6230360862681803,True,0
13,0.8600175316909583,True,1
5,0.6191618181148101,False,1
7,0.8167377522665192,True,1
2,0.479720625586837,False,0
7,0.5306626579633853,False,0
12,0.7528753558010807,False,1
7,0.6011080117993679,True,1
8,0.7522796769546556,True,1
7,0.6503196998271559,False,0
4,0.5133910558728164,False,0
19,0.8028797219537965,True,1
14,0.7967309794342122,False,1
8,0.676956996929327,False,0
6,0.7174361704674194,True,1
6,0.6466452626100487,False,1
7,0.7306532811882156,True,1
9,0.7609551381556203,True,1
7,0.7926171143627827,True,1
11,0.6667786417595074,False,0
12,1.0189550914056131,False,1
8,0.6188592283217303,False,1
8,0.7110334507484849,True,1
17,1.0153836261642062,True,1
9,0.754984951324343,True,1
6,0.654402277542085,False,0
11,0.8160985993380674,True,1
3,0.554079773777338,False,1
11,0.746430624134464,False,1
10,0.7341682334019447,True,1
11,0.9260248730615772,True,1
7,0.7656971830887755,True,1
4,0.6039862745371792,False,0
7,0.6329690297721643,False,0
6,0.6785910719485484,False,0
9,0.6563047403560776,False,0
9,0.5788731325529929,False,0
4,0.496924634175142,False,0
11,0.7338156314164235,True,1
14,0.9420518728762426,True,1
9,0.8831214774001901,True,1
7,0.7416660966317133,False,1
6,0.5391196233765959,False,0
10,0.5898255274877058,False,0
9,0.757499210120315,False,1
1,0.4504136912461305,False,1
18,0.8028974414859948,True,1
3,0.5911869140490256,False,0
7,0.6071727406263289,False,0
9,0.7075701823498937,True,1
12,0.786329107695988,True,1
13,0.8931904632008565,False,1
5,0.6626444328945479,True,0
9,0.7760281849715451,True,1
7,0.629878506760971,False,0
5,0.6772922237215446,False,0
8,0.8575933317402431,True,1
4,0.4485583533042553,False,0
5,0.5536684943878137,False,1
15,0.7059719327596485,False,1
3,0.6458912679831631,False,0
12,0.9080790643817442,False,1
6,0.8111991608024509,False,1
10,0.7138403724067237,False,1
4,0.6083268569730539,False,0
3,0.6165471709041356,False,0
16,0.6772901498102071,True,1
8,0.7151720255734612,True,1
7,0.8434183180643311,True,1
8,0.7469074191319169,True,1
6,0.6274072046186072,False,0
2,0.4517371634452391,False,0
5,0.5056192636189645,False,1
10,0.8290429733452569,False,1
8,0.7618798760181181,False,1
4,0.6369879911750488,True,1
8,0.8392367558193222,True,1
10,0.7813290416338865,True,1
3,0.3766538991867101,False,0
9,0.6615065466525686,False,0
6,0.7906163058004965,False,1
9,0.73413122580627,True,1
9,0.5714040897667164,True,0
1,0.3917273243787296,False,0
7,0.9017708037163862,True,1
3,0.4814095175680121,False,1
8,0.7981164257369554,True,1
6,0.655530914302137,False,1
9,0.6006214132900811,False,0
6,0.57758023061101,True,1
10,0.8795503691668137,True,1
12,0.8023044384419126,False,1
6,0.6440555317560487,False,1
1,0.4791756555808037,False,0
5,0.5879033390184206,False,0
6,0.7073006488305987,True,1
6,0.5162048917365275,True,0
10,0.6070718241195977,True,1
11,0.9034064028658982,True,1
14,0.9490697154987724,True,1
13,0.7857606808639526,True,1
10,0.806399186630448,True,1
9,0.784801499835277,True,1
0,0.4798350405537828,False,0
9,0.6693908397226846,False,0
10,0.6533610316478,False,0
11,0.803442792278948,False,1
14,0.9738937332630728,False,1
5,0.6557616467342519,True,1
12,0.623012544016418,True,0
15,0.8926636244768508,True,1
5,0.6588891703337234,True,1
11,0.8748372364275256,False,1
4,0.6335964869115325,False,1
4,0.5747592903995807,True,1
11,0.8219943446939947,True,1
14,0.7931399032593586,True,1
6,0.7214365730640218,False,1
12,0.8943509259417031,False,1
6,0.5735573750509105,False,0
9,0.7369979989604124,True,1
8,0.6768085645468617,True,0
8,0.7883118378688487,False,1
14,0.949151775837812,True,1
3,0.4683267559244797,False,1
8,0.7472023834361726,True,1
4,0.5680042517365973,False,0
4,0.4392193170504781,False,0
5,0.6503294386032801,False,1
13,0.5949574521443661,True,0
5,0.5899813819397791,False,0
12,0.6429538246597835,False,0
12,0.8196449878333577,True,1
1,0.4257784842426697,False,0
4,0.567331080744569,False,0
11,0.8043516701134192,True,1
10,0.7570878457564791,False,1
14,1.0016998133600197,False,1
9,0.8864055994608732,True,1
4,0.634641548754815,False,1
7,0.8632005522349842,True,1
5,0.6150673885111848,False,1
3,0.5921553755946865,False,0
7,0.7834078864752844,True,1
14,0.8256528821624881,True,1
2,0.4802651610756524,False,1
7,0.6896587325460521,True,1
3,0.4833648238513723,False,0
5,0.615079620952243,False,0
15,0.8658068798399707,True,1
7,0.7710808199906561,True,1
5,0.5772943664316883,False,0
4,0.6240637448723462,False,0
11,0.8481498924566189,True,1
6,0.4870415357322018,False,1
6,0.6000269037844415,True,1
5,0.6045950198774579,True,1
7,0.73049737100097,False,1
3,0.539856638968107,False,0
6,0.6392883663274106,True,1
5,0.5690900639307129,True,0
5,0.6538281838455194,False,0
10,0.7554856590093842,True,1
3,0.575028293915496,False,1
15,0.9153746974489012,False,1
6,0.5796755558199178,True,1
7,0.6367015671666539,True,1
8,0.6537623348928101,False,1
12,0.8108955200415189,False,1
15,0.9979734941048756,True,1
5,0.709626707488015,False,1
11,0.8216755247389576,False,1
3,0.5454695867517826,False,0
7,0.8807436596651596,False,1
4,0.5314553121455265,False,1
10,0.926936485897283,False,1
4,0.4979547344246218,True,1
9,0.8856242736313867,False,1
6,0.6413800574534132,False,1
4,0.6352631140227442,True,1
6,0.5419095509410526,False,0
6,0.6235627420957188,False,1
2,0.525253898907632,False,0
12,0.6125066329416439,True,0
9,0.8541776576403275,False,1
3,0.500902098340148,False,0
11,0.7724867899859366,True,1
13,0.8933037636896721,True,1
6,0.6139102763894084,False,0
5,0.6126188399480214,False,0
5,0.5378305078314345,False,1
1,0.457400592105668,False,1
10,0.8122151511581627,True,1
6,0.6720134883236066,False,0
5,0.5511090604578994,False,0
12,0.8490870325130275,True,1
1,0.3715993325655243,False,1
4,0.5237870469030721,True,1
12,0.7998666835883856,False,1
8,0.6199835626473739,True,1
10,1.073671124552475,True,1
5,0.6532898338379938,False,0
9,0.7672570240958534,True,1
9,0.653771928436397,True,1
12,0.9004732864774929,False,1
9,0.8814507902583038,True,1
5,0.5407984641376973,False,1
5,0.5264242311062592,False,1
3,0.5442682106319376,False,1
3,0.5038713085139168,False,1
8,0.6782040520646518,False,0
9,0.6662649521005396,False,0
9,0.7350674977880794,False,1
7,0.7342218810630298,True,1
9,0.7109599891092009,False,1
4,0.5540678538976089,False,0
5,0.6606998739950763,False,0
6,0.649614157662452,False,0
12,0.8899538643069701,False,1
8,0.8435241479705489,True,1
3,0.5069124787227488,False,0
